receiver,method,scope,budget,probability_variant,macro_f1,accuracy,balanced_accuracy,ece,adaptive_ece,nll,brier,mean_confidence,mean_correctness,confidence_accuracy_gap,entropy
23-6,T3A,primary,128,raw,0.9320428226539754,0.9362157534246576,0.9361811793070696,0.0881878669801078,0.0876830279310425,0.24556512451343,0.1036441365711153,0.8487401925544062,0.9362157534246576,-0.0874755608702512,0.5170241618586184
23-6,T3A,primary,128,source_temperature,0.9320428226539754,0.9362157534246576,0.9361811793070696,0.0225596975122173,0.0227925839064737,0.17963071896245,0.0929745499955504,0.9527588813683788,0.9362157534246576,0.0165431279437214,0.1426184471351909
23-7,DG_CORAL,primary,128,raw,0.71614456820356,0.7423801369863015,0.742294474080957,0.1725414782749769,0.172164727187371,1.088788658604856,0.4222928786839678,0.9145082448660204,0.7423801369863015,0.1721281078797191,0.2314375994574874
23-7,DG_DANN,primary,128,raw,0.7262561047064653,0.7494434931506849,0.7492953774496967,0.166728555158495,0.1657737419442975,1.0032864619298425,0.4112500882609309,0.91518574694095,0.7494434931506849,0.1657422537902651,0.237387305260387
23-7,DG_GROUPDRO,primary,128,raw,0.6779903791566082,0.7129280821917808,0.7126936504904618,0.1767790817464255,0.1765903668018849,1.115116838829052,0.4628772222767754,0.8893919067202163,0.7129280821917808,0.1764638245284353,0.3095688227396173
23-7,EMB_STD,primary,128,raw,0.755310576347006,0.7666095890410959,0.7664705373176817,0.1506362983586955,0.1503847598098218,0.9211757793066054,0.3796501861954341,0.9169890787490732,0.7666095890410959,0.1503794897079774,0.2271794171934056
23-7,EMB_STD,primary,128,source_temperature,0.755310576347006,0.7666095890410959,0.7664705373176817,0.0783568707378577,0.0789516311699062,0.6890467244873196,0.3445643000966277,0.8438114997498054,0.7666095890410959,0.0772019107087095,0.4725475214843869
23-7,P0,primary,128,raw,0.7093642395615325,0.735916095890411,0.7358388683766164,0.1825921266671423,0.1820121572174336,1.1583290722615671,0.4376610860224036,0.917923417119692,0.735916095890411,0.182007321229281,0.2240181921307925
23-7,P0,primary,128,source_temperature,0.7093642395615325,0.735916095890411,0.7358388683766164,0.1309104145750164,0.1306798927954691,0.8758512950375261,0.4055222399499646,0.8662761463745232,0.735916095890411,0.1303600504841122,0.3976362390018425
23-7,P0_WIDE,primary,128,raw,0.7239639217011896,0.7521832191780822,0.7521214521173967,0.1821734564799866,0.1821458732824109,1.1791205023893887,0.4194201971552307,0.9343268738102728,0.7521832191780822,0.1821436546321906,0.1784239941341203
23-7,P1,primary,128,raw,0.7450964363527928,0.7685359589041096,0.7684050808565649,0.1812559044677509,0.1808145875136738,1.30346533861918,0.4046878285699863,0.9493398067630724,0.7685359589041096,0.1808038478589629,0.1338384514229609
23-7,P2,primary,128,raw,0.7476349514720934,0.7654109589041096,0.7652339692861195,0.1741139561818172,0.173978205309696,1.1376968565151313,0.400765228693732,0.9393890778687208,0.7654109589041096,0.1739781189646112,0.1590884482482777
23-7,P2,primary,128,source_temperature,0.7476349514720934,0.7654109589041096,0.7652339692861195,0.1094371129539546,0.1088831054494081,0.7331685805459062,0.360424238345314,0.8740630178113215,0.7654109589041096,0.1086520589072119,0.3727701333555932
23-7,P2_MISMATCHED_RX,primary,128,raw,0.6997678343488463,0.7339041095890411,0.7338235643327936,0.2128533273233636,0.2126369804182179,1.6596599921156052,0.4702426842012865,0.9465410815156384,0.7339041095890411,0.2126369719265973,0.1427523509431276
23-7,P2_NULL,primary,128,raw,0.6989746898882931,0.7312071917808219,0.7310996706320171,0.1983514535062219,0.197720283513557,1.5385668862484867,0.4668046404560266,0.9289218306426624,0.7312071917808219,0.1977146388618403,0.1963487105368362
23-7,P2_SHUFFLED,primary,128,raw,0.7036251105024474,0.7368578767123288,0.7367843784654444,0.2113943695498961,0.2109828570360088,1.6377622454191356,0.4649660017113591,0.9478407241238204,0.7368578767123288,0.2109828474114916,0.1392376505727157
23-7,RX_NORM,primary,128,raw,0.7247181059742198,0.7501284246575343,0.7500207606465713,0.1724457958917299,0.171908579868813,1.0697945008152918,0.4139131153463171,0.9219721087548016,0.7501284246575343,0.1718436840972672,0.2153089283277639
23-7,SAR_GN,primary,128,raw,0.7093642395615325,0.735916095890411,0.7358388683766164,0.1825921266671423,0.1820121572174336,1.1583290722615671,0.4376610860224036,0.917923417119692,0.735916095890411,0.182007321229281,0.2240181921307925
23-7,SAR_GN,primary,128,source_temperature,0.7093642395615325,0.735916095890411,0.7358388683766164,0.1308997357412675,0.1306691688870151,0.8758265038437228,0.4055180318854347,0.8662654224660692,0.735916095890411,0.1303493265756582,0.3976716268097839
23-7,SOURCE_NORM,primary,128,raw,0.7253479477752907,0.750513698630137,0.7504082170201285,0.1721116556148109,0.1715649972031888,1.0710584021324796,0.4147779970263662,0.9220270266233344,0.750513698630137,0.1715133279931974,0.2152478723127022
23-7,SUP_FT_FULL_128,primary,128,raw,0.890923345019571,0.891609589041096,0.8916125814705378,0.0247438579338462,0.0247919967755267,0.3314547085041769,0.163376544128053,0.9128397162952652,0.891609589041096,0.0212301272541692,0.2466846059666857
23-7,SUP_FT_HEAD_128,primary,128,raw,0.7567538381855533,0.7719178082191781,0.7718871279194743,0.1391236020252108,0.1389128330278478,0.8410057731367608,0.3650880873993264,0.9107719975485378,0.7719178082191781,0.1388541893293596,0.2482377887921334
23-7,T3A,primary,128,raw,0.7270326484302352,0.7558219178082192,0.7558454734847136,0.0762420462514592,0.0760270488416546,0.7041157910174765,0.3361073979009806,0.7750612590506621,0.7558219178082192,0.0192393412424429,0.6651200582015323
23-7,T3A,primary,128,source_temperature,0.7270326484302352,0.7558219178082192,0.7558454734847136,0.1167131262091791,0.1189672456953441,0.8017307006772295,0.3597639797379336,0.8707239492934995,0.7558219178082192,0.1149020314852804,0.358563891958186
24-13,DG_CORAL,primary,128,raw,0.8312052298878856,0.8677996422182469,0.8442179380559158,0.0416310619769454,0.0423709194114255,0.4057047322111845,0.1876927195434778,0.9074741172982456,0.8677996422182469,0.0396744750799987,0.2652331046581884
24-13,DG_DANN,primary,128,raw,0.8287550511839026,0.8587209302325581,0.8374953132793133,0.0453714590146471,0.0460173498639213,0.4393979629258127,0.2062984893291957,0.903245059380138,0.8587209302325581,0.0445241291475797,0.2829486417609805
24-13,DG_GROUPDRO,primary,128,raw,0.7888528173506215,0.8297853309481216,0.8055504405290673,0.0352887392243993,0.0364952817439286,0.5445268400123469,0.2383348972832956,0.8526692054952513,0.8297853309481216,0.0228838745471296,0.4279662668212734
24-13,EMB_STD,primary,128,raw,0.8891583241497294,0.9,0.888310118477088,0.0281304617953854,0.0260452129386618,0.2905379057794787,0.1459984567423712,0.9232785459761116,0.9,0.0232785459761116,0.2159413847087224
24-13,EMB_STD,primary,128,source_temperature,0.8891583241497294,0.9,0.888310118477088,0.0474747026396005,0.0469349703309414,0.3045965732836206,0.1474782973515027,0.8530650296690586,0.9,-0.0469349703309414,0.4551190114916286
24-13,P0,primary,128,raw,0.8252376499923789,0.8604651162790697,0.8376568025659681,0.0509688778625458,0.0519181735407101,0.4417452232475446,0.2001242442599116,0.9098699926910172,0.8604651162790697,0.0494048764119474,0.2553443758768444
24-13,P0,primary,128,source_temperature,0.8252376499923789,0.8604651162790697,0.8376568025659681,0.0440761644867989,0.0422591622173129,0.4127486093006216,0.1925108966915948,0.8421627399206123,0.8604651162790697,-0.0183023763584574,0.4843028240375152
24-13,P0_WIDE,primary,128,raw,0.8279384486475732,0.8634615384615385,0.8401850048118472,0.0508326324999119,0.0509004555815874,0.4554415390255862,0.1965564757829513,0.9140894583944558,0.8634615384615385,0.0506279199329173,0.2408357457777722
24-13,P1,primary,128,raw,0.8437873923729556,0.8665921288014312,0.8485437521670323,0.0549191513573601,0.0546389040365575,0.4353557879597766,0.1929699458661507,0.9210214043952432,0.8665921288014312,0.054429275593812,0.2191840246932015
24-13,P2,primary,128,raw,0.8552758605945593,0.8813953488372093,0.8612592134173852,0.0525456564211035,0.0524392271564343,0.3833726035123517,0.1713457105384733,0.9336433639146774,0.8813953488372093,0.0522480150774681,0.183700410182609
24-13,P2,primary,128,source_temperature,0.8552758605945593,0.8813953488372093,0.8612592134173852,0.0383363246223663,0.0376495573219661,0.3441644206294282,0.1611055007096022,0.8546562478011109,0.8813953488372093,-0.0267391010360982,0.4463781658007114
24-13,P2_MISMATCHED_RX,primary,128,raw,0.8479308235900213,0.8783094812164579,0.856481626068998,0.0580818173263975,0.0583532415963509,0.4191049414701017,0.1798243287269435,0.936361561015195,0.8783094812164579,0.0580520797987369,0.1775191428068355
24-13,P2_NULL,primary,128,raw,0.835079977943785,0.8723166368515205,0.8480733643316469,0.0402121712855181,0.0399034432313789,0.4101375292837586,0.178710844131169,0.9110702544564052,0.8723166368515205,0.0387536176048845,0.2534244968616831
24-13,P2_SHUFFLED,primary,128,raw,0.849696853433589,0.8793381037567084,0.8577385960567785,0.0534459848143493,0.0531991264321349,0.4155431691196607,0.1785280807578481,0.9322143667025994,0.8793381037567084,0.052876262945891,0.1871204281241467
24-13,RX_NORM,primary,128,raw,0.8365250702661594,0.8721377459749553,0.8486743257675945,0.039079614118248,0.0397201226401094,0.3803284361778647,0.1773620587222739,0.908188824751456,0.8721377459749553,0.0360510787765007,0.262584883455825
24-13,SAR_GN,primary,128,raw,0.8254992590583792,0.8606440071556352,0.8378724141805435,0.0508006873898781,0.0518366050321695,0.4417360798218818,0.2001132686517751,0.9098806930949148,0.8606440071556352,0.0492366859392797,0.2553204125003624
24-13,SAR_GN,primary,128,source_temperature,0.8254992590583792,0.8606440071556352,0.8378724141805435,0.0442379580826854,0.0424205392773028,0.4127300164298164,0.1924992721717724,0.8421818183731891,0.8606440071556352,-0.018462188782446,0.4842568914448213
24-13,SOURCE_NORM,primary,128,raw,0.8370266274780789,0.8724060822898032,0.8490850180701903,0.0384851877539283,0.0388788729739477,0.3790601540161908,0.1767483015416186,0.9079815221273996,0.8724060822898032,0.0355754398375962,0.2629271210891769
24-13,SUP_FT_FULL_128,primary,128,raw,0.9686700056114574,0.9708855098389982,0.969027453380186,0.0180371080893417,0.0168538164700613,0.0935279651647119,0.0452073641030484,0.9542041799103532,0.9708855098389982,-0.016681329928645,0.1500208615479921
24-13,SUP_FT_HEAD_128,primary,128,raw,0.8811675121877773,0.8970035778175312,0.8821160202232712,0.0226294477311944,0.0236761171344087,0.2804368429914,0.1451872450972085,0.911929882350436,0.8970035778175312,0.0149263045329047,0.2518467450005538
24-13,T3A,primary,128,raw,0.867276534919861,0.8914132379248658,0.8723886748207079,0.132988388361226,0.1321423894517483,0.3967010413967204,0.175962069799956,0.7636800420418888,0.8914132379248658,-0.127733195882977,0.748445522389914
24-13,T3A,primary,128,source_temperature,0.867276534919861,0.8914132379248658,0.8723886748207079,0.0413944040081148,0.0402361784685759,0.3017213154292368,0.1503433264592322,0.8693096257196794,0.8914132379248658,-0.0221036122051864,0.4050454856015901
24-16,DG_CORAL,primary,128,raw,0.8610135547496167,0.8758944543828264,0.863211484592639,0.0406915105586081,0.0413503218248939,0.3483530827279721,0.1788431767024953,0.9000368760702117,0.8758944543828264,0.024142421687385,0.2759139284395912
24-16,DG_DANN,primary,128,raw,0.8643664316126909,0.8805456171735241,0.8666800116465883,0.0234466922297833,0.0236651684329153,0.3293099394090859,0.1666628180619095,0.894500712916415,0.8805456171735241,0.0139550957428907,0.2967831893395478
24-16,DG_GROUPDRO,primary,128,raw,0.821609265502554,0.8358228980322003,0.8258656784967053,0.0369528875481304,0.0367507813301783,0.4588759119062781,0.2311618980167329,0.8507776411086961,0.8358228980322003,0.0149547430764956,0.419755595456501
24-16,EMB_STD,primary,128,raw,0.9088862923782765,0.9144007155635062,0.9085876911497812,0.0195056003286821,0.0172694168505067,0.2581843399339038,0.126163943602151,0.9272892619114976,0.9144007155635062,0.0128885463479913,0.2037269032219562
24-16,EMB_STD,primary,128,source_temperature,0.9088862923782765,0.9144007155635062,0.9085876911497812,0.0639632111835142,0.0637942870932272,0.2868755140900645,0.1351492975252636,0.850606428470279,0.9144007155635062,-0.0637942870932272,0.4610401258217889
24-16,P0,primary,128,raw,0.8843455694546696,0.89695885509839,0.884077408260462,0.0207168354871074,0.0199321750977971,0.2811762000777029,0.1449633846775566,0.9013351580038108,0.89695885509839,0.0043763029054207,0.272261452372254
24-16,P0,primary,128,source_temperature,0.8843455694546696,0.89695885509839,0.884077408260462,0.0727040572847851,0.0715909342186773,0.3239025402089922,0.154629370748524,0.826143489754753,0.89695885509839,-0.0708153653436368,0.5223496497422386
24-16,P0_WIDE,primary,128,raw,0.8439349384710553,0.8615831842576028,0.8463030042005592,0.0369302012972626,0.0356869275406776,0.3876012822246595,0.1939594273585921,0.8947240170004755,0.8615831842576028,0.0331408327428726,0.2836857661601119
24-16,P1,primary,128,raw,0.8294419697089905,0.8484347048300537,0.8327786019001955,0.0577147111789805,0.0572217904857638,0.4559266273464216,0.2201835653495868,0.9046549975138978,0.8484347048300537,0.0562202926838441,0.2561473229942559
24-16,P2,primary,128,raw,0.8524021697477323,0.8745527728085868,0.8569110440563579,0.0427987030898895,0.0420604425174232,0.3796773610800982,0.1819497963345735,0.9163948144257228,0.8745527728085868,0.0418420416171361,0.2275348732067336
24-16,P2,primary,128,source_temperature,0.8524021697477323,0.8745527728085868,0.8569110440563579,0.0647948997971263,0.0647848579424423,0.3834620460667711,0.183415703825986,0.8117410560492713,0.8745527728085868,-0.0628117167593154,0.5644887160138456
24-16,P2_MISMATCHED_RX,primary,128,raw,0.8540992335024473,0.8703935599284437,0.8559460146177015,0.0413732170572167,0.0396871007758997,0.4083155494257159,0.1896185120354719,0.9098002971158312,0.8703935599284437,0.0394067371873874,0.2475658528903535
24-16,P2_NULL,primary,128,raw,0.8302118466026963,0.8553220035778175,0.8379898314108051,0.0388402019342497,0.0367497792370844,0.4326500358099375,0.2023289603804855,0.8805122578906459,0.8553220035778175,0.0251902543128283,0.325547597304609
24-16,P2_SHUFFLED,primary,128,raw,0.8485218272772705,0.8708407871198569,0.8533554190647304,0.0431760557555661,0.0419459315153482,0.4027757582070427,0.1856847881321618,0.9127225639115292,0.8708407871198569,0.0418817767916724,0.2384575063047324
24-16,RX_NORM,primary,128,raw,0.8454065252530167,0.858005366726297,0.8459960975914405,0.0433320483655963,0.0425721902433576,0.4094534213634475,0.2053308318467022,0.8978859554356454,0.858005366726297,0.0398805887093484,0.2792072622379647
24-16,SAR_GN,primary,128,raw,0.8844375190006538,0.8970483005366725,0.8841634882053352,0.0207143881859687,0.0198520457988508,0.2811432946516875,0.1449593597811938,0.90134433961685,0.8970483005366725,0.0042960390801773,0.2722313662248535
24-16,SAR_GN,primary,128,source_temperature,0.8844375190006538,0.8970483005366725,0.8841634882053352,0.0728976876554828,0.0717414106641221,0.3239380417447542,0.1546398741837111,0.8260783654711364,0.8970483005366725,-0.0709699350655362,0.5225602749559253
24-16,SOURCE_NORM,primary,128,raw,0.8718624257977234,0.8826475849731663,0.8709507584594188,0.0301580278426141,0.0298444258359016,0.3191165576484701,0.1664326842236933,0.9036329491926968,0.8826475849731663,0.0209853642195303,0.2654076689721637
24-16,SUP_FT_FULL_128,primary,128,raw,0.9736459195023472,0.9750447227191412,0.9746542168967192,0.0159623549961233,0.015962410940787,0.0925336730121128,0.0409571706390998,0.9609864865091492,0.9750447227191412,-0.0140582362099922,0.1308707116686023
24-16,SUP_FT_HEAD_128,primary,128,raw,0.9202308235694744,0.9259391771019676,0.9206934919565988,0.0162957026008416,0.0158985013505427,0.2112913346053846,0.1086352115483218,0.9158757073214954,0.9259391771019676,-0.0100634697804723,0.2421995497671373
24-16,T3A,primary,128,raw,0.945848686216052,0.9478980322003576,0.9492805712741488,0.2081589032637625,0.2078954290511996,0.3635265777023538,0.1491956646783202,0.7400026031491581,0.9478980322003576,-0.2078954290511996,0.830059938350798
24-16,T3A,primary,128,source_temperature,0.945848686216052,0.9478980322003576,0.9492805712741488,0.0739067545794286,0.0734851645682519,0.2081317974795564,0.0928788114087353,0.8744128676321058,0.9478980322003576,-0.0734851645682519,0.4064704052637505
24-5,DG_CORAL,primary,128,raw,0.5552588182997522,0.6713276123170117,0.5837065148030985,0.1768697436667644,0.1770097400957379,1.2547460302679128,0.4752402106288757,0.848197355983776,0.6713276123170117,0.1768697436667644,0.4065892127574099
24-5,DG_DANN,primary,128,raw,0.5415953747214166,0.6554265522463403,0.570309186352292,0.173588130983784,0.173798031986873,1.3339566228366202,0.493823497005135,0.8290146832301243,0.6554265522463403,0.173588130983784,0.4640958322405567
24-5,DG_GROUPDRO,primary,128,raw,0.5482271887227852,0.6582534073700151,0.5727321243468244,0.1351756136031358,0.1361899025395986,1.2198503972443506,0.4693807294748113,0.7929777343433533,0.6582534073700151,0.1347243269733381,0.5582664716928407
24-5,EMB_STD,primary,128,raw,0.5752671574486603,0.657748611812216,0.5952321173648453,0.2142335162800349,0.2142404505718783,1.3660818736363396,0.5198207940814933,0.871982128092251,0.657748611812216,0.2142335162800349,0.3397276785644558
24-5,EMB_STD,primary,128,source_temperature,0.5752671574486603,0.657748611812216,0.5952321173648453,0.1550317632574295,0.1556222573288891,1.0715353781291324,0.4700983568161219,0.8127803750696456,0.657748611812216,0.1550317632574296,0.5111331945819869
24-5,P0,primary,128,raw,0.5598063766094641,0.674507824331146,0.5875085860582603,0.1764133838166617,0.1764769523177466,1.2572107819751646,0.4710849856004064,0.8509212081478077,0.674507824331146,0.1764133838166617,0.3960968076136678
24-5,P0,primary,128,source_temperature,0.5598063766094641,0.674507824331146,0.5875085860582603,0.1323561360665021,0.1325940511959098,1.060771632913859,0.4375707948957005,0.8049677358407756,0.674507824331146,0.1304599115096297,0.531310383186302
24-5,P0_WIDE,primary,128,raw,0.555412161049443,0.6752650176678445,0.5845884274947402,0.1789678295729197,0.1789833030229503,1.2288855469243918,0.4672271605335392,0.8542328472407643,0.6752650176678445,0.1789678295729197,0.3915407080681136
24-5,P1,primary,128,raw,0.5627472927519487,0.6743563856638062,0.5817964915777313,0.1906451678656677,0.1906814556367646,1.3470435309586313,0.4846822665823143,0.8650015535294738,0.6743563856638062,0.1906451678656677,0.356336922472017
24-5,P2,primary,128,raw,0.5765121911082527,0.6820292781423524,0.6020744155189763,0.1966471823032969,0.1966481523455723,1.452916391114721,0.4840743587424931,0.8786764604456494,0.6820292781423524,0.1966471823032969,0.3192994611202181
24-5,P2,primary,128,source_temperature,0.5765121911082527,0.6820292781423524,0.6020744155189763,0.1289625710190274,0.1291418534227113,1.0355407195943322,0.4297282709928479,0.8109918491613797,0.6820292781423524,0.1289625710190274,0.5117230598416553
24-5,P2_MISMATCHED_RX,primary,128,raw,0.5665001422403704,0.6790005047955578,0.595186099935567,0.2002724420709901,0.2002441811665388,1.5075003516772676,0.4886038781210201,0.879244270709384,0.6790005047955578,0.2002437659138263,0.319220939287097
24-5,P2_NULL,primary,128,raw,0.5542108045617943,0.6730439172135285,0.5814600246540176,0.1813183356292737,0.1813306269133891,1.4567342677056412,0.4824329771815103,0.8543622528428022,0.6730439172135285,0.1813183356292737,0.3866780718712469
24-5,P2_SHUFFLED,primary,128,raw,0.5628541969596131,0.681070166582534,0.5925649033084855,0.2019719896301183,0.2019398988760041,1.6027592867502485,0.4917557969447227,0.8830097063262615,0.681070166582534,0.2019395397437274,0.3098894419880689
24-5,RX_NORM,primary,128,raw,0.5552144010569784,0.6726400807672892,0.5819507594125637,0.1763164286358317,0.1764332393574509,1.2667675935270482,0.4757393856597181,0.8489565094031211,0.6726400807672892,0.1763164286358317,0.4038747261458099
24-5,SAR_GN,primary,128,raw,0.5598063766094641,0.674507824331146,0.5875085860582603,0.1764133838166617,0.1764769523177466,1.2572107819751646,0.4710849856004064,0.8509212081478077,0.674507824331146,0.1764133838166617,0.3960968076136678
24-5,SAR_GN,primary,128,source_temperature,0.5598063766094641,0.674507824331146,0.5875085860582603,0.1323561360665021,0.1325940511959098,1.060771632913859,0.4375707948957005,0.8049677358407756,0.674507824331146,0.1304599115096297,0.531310383186302
24-5,SOURCE_NORM,primary,128,raw,0.5572583821541973,0.673902069661787,0.5837134241690557,0.1758851794493072,0.1760120285378749,1.258304173194605,0.4735461130535418,0.8497872491110942,0.673902069661787,0.1758851794493071,0.4016453349849025
24-5,SUP_FT_FULL_128,primary,128,raw,0.7939980903314166,0.9096920747097424,0.7915543618430643,0.0263031955291261,0.0243277226687079,0.3345197812662518,0.1417884689454332,0.9339815744572608,0.9096920747097424,0.0242894997475184,0.1971407561272448
24-5,SUP_FT_HEAD_128,primary,128,raw,0.5834644508505732,0.6915194346289752,0.5991459382753863,0.1506158232718992,0.1507264582708229,0.9637137020301156,0.4318338666568219,0.8421283411609591,0.6915194346289752,0.1506089065319838,0.4201439290466719
24-5,T3A,primary,128,raw,0.6026120713812735,0.6848056537102474,0.6539995595094923,0.1167051223192715,0.117748658529801,0.9736934226829967,0.4126825266895112,0.6526846452456783,0.6848056537102474,-0.0321210084645691,0.9574232987200666
24-5,T3A,primary,128,source_temperature,0.6026120713812735,0.6848056537102474,0.6539995595094923,0.1130262483172687,0.1134841845286838,1.1120726729959134,0.4255569911971495,0.7835809228423843,0.6848056537102474,0.098775269132137,0.5824738071810998
24-6,DG_CORAL,primary,128,raw,0.8840605380575237,0.8972781065088757,0.8848358332095192,0.0212539548429512,0.0215597954706327,0.3117072117331453,0.1525221201181655,0.9135486868295444,0.8972781065088757,0.0162705803206686,0.2440158619604743
24-6,DG_DANN,primary,128,raw,0.85827468188906,0.8737988165680474,0.8558188109362916,0.0310591154557008,0.0286861187163189,0.3716139614081535,0.1840108037720159,0.8920367658413374,0.8737988165680474,0.01823794927329,0.3093687057291976
24-6,DG_GROUPDRO,primary,128,raw,0.8526791322554923,0.8659881656804733,0.8555045387744862,0.0188221172672757,0.0186063728960308,0.3778586052656906,0.1904690394748106,0.8560516263190106,0.8659881656804733,-0.0099365393614628,0.4136747129182055
24-6,EMB_STD,primary,128,raw,0.8972702322130871,0.9079763313609468,0.9093708852066748,0.0346133014549165,0.0329003870811688,0.3140769972127332,0.1438419034575508,0.9406499593074504,0.9079763313609468,0.0326736279465037,0.1661659712774032
24-6,EMB_STD,primary,128,source_temperature,0.8972702322130871,0.9079763313609468,0.9093708852066748,0.028850262452525,0.0272608151924521,0.2930581994009167,0.1420153821297649,0.8855801705382375,0.9079763313609468,-0.0223961608227093,0.3554345295705102
24-6,P0,primary,128,raw,0.8844004188357439,0.8957159763313609,0.8879238088853505,0.0245351127506007,0.0237517978481992,0.3143863092257327,0.1559644208093293,0.9179187361841372,0.8957159763313609,0.0222027598527761,0.2302481025849093
24-6,P0,primary,128,source_temperature,0.8844004188357439,0.8957159763313609,0.8879238088853505,0.0413907269140605,0.0413436742753531,0.3207621700472975,0.1579965415116561,0.8557473858531918,0.8957159763313609,-0.0399685904781691,0.4380079910920981
24-6,P0_WIDE,primary,128,raw,0.8932221459957684,0.9029585798816568,0.8953296636106545,0.031083693247575,0.0289822228321662,0.3072575297781382,0.1478105876126945,0.929185291444056,0.9029585798816568,0.0262267115623993,0.199489642388727
24-6,P1,primary,128,raw,0.8880091945952234,0.8986508875739645,0.8966570331847208,0.0437904185303569,0.0430705524661837,0.3566204410046894,0.1580864521850148,0.9395219233120686,0.8986508875739645,0.0408710357381041,0.1668250428849265
24-6,P2,primary,128,raw,0.8884722747124693,0.8986982248520711,0.8963235528987277,0.0478296047110529,0.0461564206590313,0.3781474587327794,0.1621111508914694,0.9419748462763058,0.8986982248520711,0.0432766214242348,0.1606805358726982
24-6,P2,primary,128,source_temperature,0.8884722747124693,0.8986982248520711,0.8963235528987277,0.0397034078530548,0.0392173851163587,0.3309934927404324,0.1582992741741138,0.8615794590601279,0.8986982248520711,-0.0371187657919431,0.4277584817108691
24-6,P2_MISMATCHED_RX,primary,128,raw,0.852602048009213,0.8698224852071006,0.8493950026248205,0.0598928574309546,0.0582102948370769,0.4527269120422873,0.1959551716629151,0.9278607085675178,0.8698224852071006,0.0580382233604171,0.1907882701176327
24-6,P2_NULL,primary,128,raw,0.8432137644167259,0.8526390532544379,0.8480067195506249,0.0665341872738663,0.0640717678486242,0.5201889588015743,0.2310798001248771,0.909165000933162,0.8526390532544379,0.0565259476787239,0.245430788228273
24-6,P2_SHUFFLED,primary,128,raw,0.8653077907023958,0.880094674556213,0.8635230800111737,0.0530615562814227,0.052503243665018,0.4197421970062988,0.1823132779850784,0.9308288709200344,0.880094674556213,0.0507341963638215,0.1838174107577457
24-6,RX_NORM,primary,128,raw,0.8952523953274012,0.9057514792899408,0.8985872491964649,0.0208794340403122,0.0204113958947051,0.2823254301508934,0.1389266312944799,0.9233654739906096,0.9057514792899408,0.0176139947006688,0.2182345474605855
24-6,SAR_GN,primary,128,raw,0.8844004188357439,0.8957159763313609,0.8879238088853505,0.0245351127506007,0.0237517978481992,0.3143863092257327,0.1559644208093293,0.9179187361841372,0.8957159763313609,0.0222027598527761,0.2302481025849093
24-6,SAR_GN,primary,128,source_temperature,0.8844004188357439,0.8957159763313609,0.8879238088853505,0.0414093284495428,0.0413617895039668,0.3207749116156976,0.1579989494873292,0.855726572497687,0.8957159763313609,-0.0399894038336738,0.4380799643481666
24-6,SOURCE_NORM,primary,128,raw,0.8951476353669425,0.9056094674556212,0.8981269851996606,0.0219972266572467,0.0208921000858735,0.2819472588943207,0.1387982179821656,0.9243524261536684,0.9056094674556212,0.0187429586980469,0.2155845481101677
24-6,SUP_FT_FULL_128,primary,128,raw,0.9326520322745512,0.944568047337278,0.9340219158936484,0.0143424581634927,0.0138047704612009,0.1961491195954231,0.0867268365346344,0.9562158267907136,0.944568047337278,0.0116477794534356,0.1348525566171515
24-6,SUP_FT_HEAD_128,primary,128,raw,0.906273962446374,0.9185798816568048,0.9067033596607288,0.0163502445912219,0.0155606109221306,0.2423624320852798,0.1191103273070151,0.9288006078152968,0.9185798816568048,0.0102207261584919,0.20863602193166
24-6,T3A,primary,128,raw,0.895450400706908,0.9068402366863906,0.912501771766603,0.1276108970585659,0.127132987074598,0.3809650252267943,0.1692461298077108,0.7797072496117925,0.9068402366863906,-0.127132987074598,0.7132203278646203
24-6,T3A,primary,128,source_temperature,0.895450400706908,0.9068402366863906,0.912501771766603,0.0242625485194184,0.0242383517403715,0.2989290425717811,0.1441407045245618,0.8931916183294583,0.9068402366863906,-0.0136486183569323,0.3365495350483233
3-19,DG_CORAL,primary,128,raw,0.6162870111472165,0.6304794520547945,0.6306403240164817,0.178938679451327,0.1785881477567584,1.1840632717736657,0.5397965636789462,0.8090537778261334,0.6304794520547945,0.1785743257713389,0.5084469716487237
3-19,DG_DANN,primary,128,raw,0.5908836911908334,0.6081763698630137,0.6084263473335232,0.1872880056200625,0.1866867123573559,1.238163369133192,0.568745854805481,0.7948023187143295,0.6081763698630137,0.1866259488513157,0.5417169723814861
3-19,DG_GROUPDRO,primary,128,raw,0.6764500964001023,0.6874143835616439,0.6874716940687928,0.0940400452429607,0.0937762685770755,0.9275835859758954,0.4401485535417878,0.781060986561471,0.6874143835616439,0.0936466029998272,0.5903319150821911
3-19,EMB_STD,primary,128,raw,0.6731056950315045,0.6765410958904109,0.6765919389752812,0.1952992445336374,0.1947591121467978,1.178628802384476,0.504391311409241,0.8713002080372089,0.6765410958904109,0.1947591121467978,0.3379868263169295
3-19,EMB_STD,primary,128,source_temperature,0.6731056950315045,0.6765410958904109,0.6765919389752812,0.0802141872543046,0.0794949334319241,0.8722361791560171,0.4479767293782403,0.7549357353177026,0.6765410958904109,0.0783946394272917,0.6826808694133121
3-19,P0,primary,128,raw,0.61745008455774,0.6281678082191781,0.6282505549221706,0.1972784256422254,0.1964617762944265,1.2288700730170852,0.5568178738645525,0.8246222410733773,0.6281678082191781,0.1964544328541992,0.4630759044806924
