receiver,method,probability_variant,bin,count,confidence_sum,correct_sum
23-3,T3A,raw,5,640,237.29036378860474,237.99999999999997
23-3,T3A,raw,6,849,367.5749263167381,354.0
23-3,T3A,raw,7,847,422.2016946077347,433.0
23-3,T3A,raw,8,798,451.4348388314247,487.0
23-3,T3A,raw,9,889,564.009306371212,609.0
23-3,T3A,raw,10,992,695.5368713736534,814.0
23-3,T3A,raw,11,1372,1055.0846889019012,1252.0
23-3,T3A,raw,12,2394,2004.6312719583511,2318.0
23-3,T3A,raw,13,5419,4904.893824636936,5399.0
23-3,T3A,raw,14,8746,8418.76048630476,8745.0
23-3,T3A,source_temperature,0,0,0.0,0.0
23-3,T3A,source_temperature,1,0,0.0,0.0
23-3,T3A,source_temperature,2,0,0.0,0.0
23-3,T3A,source_temperature,3,35,8.725448310550478,6.0
23-3,T3A,source_temperature,4,245,74.49346210582382,74.0
23-3,T3A,source_temperature,5,440,162.40030159590646,166.0
23-3,T3A,source_temperature,6,742,322.49332440552314,282.0
23-3,T3A,source_temperature,7,727,363.1107319565156,337.0
23-3,T3A,source_temperature,8,741,419.11129804500104,408.0
23-3,T3A,source_temperature,9,731,463.54282262067966,457.0
23-3,T3A,source_temperature,10,839,588.0494969227027,589.0
23-3,T3A,source_temperature,11,1082,830.8808972215661,907.0
23-3,T3A,source_temperature,12,1630,1363.7671773487514,1506.0
23-3,T3A,source_temperature,13,3776,3422.9124446046512,3687.0
23-3,T3A,source_temperature,14,12372,12015.515318228334,12357.0
23-5,EMB_STD,raw,0,0,0.0,0.0
23-5,EMB_STD,raw,1,0,0.0,0.0
23-5,EMB_STD,raw,2,0,0.0,0.0
23-5,EMB_STD,raw,3,5,1.2716193497180937,0.0
23-5,EMB_STD,raw,4,44,13.498905479907988,6.0
23-5,EMB_STD,raw,5,159,59.20490774512291,57.0
23-5,EMB_STD,raw,6,315,136.92580497264862,88.0
23-5,EMB_STD,raw,7,500,251.64058047533035,202.0
23-5,EMB_STD,raw,8,550,311.97739911079407,245.0
23-5,EMB_STD,raw,9,599,379.7724235057831,302.0
23-5,EMB_STD,raw,10,633,443.64515018463135,329.0
23-5,EMB_STD,raw,11,797,611.6737200021744,429.0
23-5,EMB_STD,raw,12,942,786.4739370346069,595.0
23-5,EMB_STD,raw,13,1468,1325.107045829296,1053.0
23-5,EMB_STD,raw,14,17348,17196.596545279026,16395.0
23-5,EMB_STD,source_temperature,0,0,0.0,0.0
23-5,EMB_STD,source_temperature,1,0,0.0,0.0
23-5,EMB_STD,source_temperature,2,0,0.0,0.0
23-5,EMB_STD,source_temperature,3,68,16.886777118315567,9.0
23-5,EMB_STD,source_temperature,4,352,108.02251586168096,104.0
23-5,EMB_STD,source_temperature,5,654,241.03867599057702,235.99999999999997
23-5,EMB_STD,source_temperature,6,788,343.49036643936887,333.0
23-5,EMB_STD,source_temperature,7,1084,542.2016058989183,555.0
23-5,EMB_STD,source_temperature,8,1031,582.8048272973864,589.0
23-5,EMB_STD,source_temperature,9,1108,701.2265595699058,723.0
23-5,EMB_STD,source_temperature,10,1216,852.4604464852544,889.0
23-5,EMB_STD,source_temperature,11,1515,1163.1941897136285,1231.0
23-5,EMB_STD,source_temperature,12,2161,1806.3449943184996,1913.0
23-5,EMB_STD,source_temperature,13,3841,3473.497631102941,3650.0
23-5,EMB_STD,source_temperature,14,9542,9228.505499991647,9469.0
23-5,P0,raw,0,0,0.0,0.0
23-5,P0,raw,1,0,0.0,0.0
23-5,P0,raw,2,0,0.0,0.0
23-5,P0,raw,3,10,2.4962094873189926,0.0
23-5,P0,raw,4,79,24.066882371902462,18.0
23-5,P0,raw,5,237,88.21084225177765,65.0
23-5,P0,raw,6,378,164.52588310837746,106.99999999999999
23-5,P0,raw,7,577,290.6607936620712,220.0
23-5,P0,raw,8,606,343.3434798717499,261.0
23-5,P0,raw,9,622,394.60775846242905,291.0
23-5,P0,raw,10,696,487.5662768483162,369.99999999999994
23-5,P0,raw,11,768,588.9348856210709,433.0
23-5,P0,raw,12,977,815.7702254652977,614.0
23-5,P0,raw,13,1476,1333.461228966713,1053.0
23-5,P0,raw,14,16934,16781.76307785511,16042.0
23-5,P0,source_temperature,0,0,0.0,0.0
23-5,P0,source_temperature,1,0,0.0,0.0
23-5,P0,source_temperature,2,1,0.1964517737726905,0.0
23-5,P0,source_temperature,3,105,25.827648967988537,17.999999999999996
23-5,P0,source_temperature,4,443,134.97920147811982,116.99999999999999
23-5,P0,source_temperature,5,697,257.0235151171706,225.0
23-5,P0,source_temperature,6,852,370.141405392015,370.0
23-5,P0,source_temperature,7,1035,518.693410170219,501.0
23-5,P0,source_temperature,8,1074,608.0170172124782,617.0
23-5,P0,source_temperature,9,995,630.6053687672108,653.0
23-5,P0,source_temperature,10,1147,804.1523342577942,805.0
23-5,P0,source_temperature,11,1376,1057.5110614298364,1081.0
23-5,P0,source_temperature,12,2008,1678.4688710037838,1741.0
23-5,P0,source_temperature,13,3789,3426.5113387377332,3588.0
23-5,P0,source_temperature,14,9838,9518.282444680004,9758.0
23-5,P2,raw,0,0,0.0,0.0
23-5,P2,raw,1,0,0.0,0.0
23-5,P2,raw,2,0,0.0,0.0
23-5,P2,raw,3,13,3.2302540540695186,2.0
23-5,P2,raw,4,90,27.528203070163723,17.0
23-5,P2,raw,5,234,86.41217654943466,57.99999999999999
23-5,P2,raw,6,359,156.46239909529686,97.99999999999999
23-5,P2,raw,7,537,269.7250517308712,181.0
23-5,P2,raw,8,603,341.84493577480316,248.0
23-5,P2,raw,9,604,382.21833741664886,255.0
23-5,P2,raw,10,679,475.63025945425034,306.0
23-5,P2,raw,11,713,547.4509494304657,370.0
23-5,P2,raw,12,893,745.2953767180443,497.0
23-5,P2,raw,13,1257,1135.8980514407158,780.0
23-5,P2,raw,14,17378,17265.557517826557,16240.0
23-5,P2,source_temperature,0,0,0.0,0.0
23-5,P2,source_temperature,1,0,0.0,0.0
23-5,P2,source_temperature,2,2,0.3883322333210405,1.0
23-5,P2,source_temperature,3,252,61.609699403037624,51.999999999999986
23-5,P2,source_temperature,4,707,213.43408216556924,188.99999999999997
23-5,P2,source_temperature,5,862,316.29444868265864,293.99999999999994
23-5,P2,source_temperature,6,979,424.96265651579574,411.0
23-5,P2,source_temperature,7,1098,548.7173920484602,566.0
23-5,P2,source_temperature,8,1109,628.6753701849111,665.0
23-5,P2,source_temperature,9,1161,735.145656302428,764.0
23-5,P2,source_temperature,10,1159,811.7429673989162,826.0
23-5,P2,source_temperature,11,1334,1024.7535997758314,1071.0
23-5,P2,source_temperature,12,1772,1479.4150725831867,1547.0
23-5,P2,source_temperature,13,3509,3176.3454289511665,3328.0
23-5,P2,source_temperature,14,9416,9104.993870146389,9338.0
23-5,SAR_GN,raw,0,0,0.0,0.0
23-5,SAR_GN,raw,1,0,0.0,0.0
23-5,SAR_GN,raw,2,0,0.0,0.0
23-5,SAR_GN,raw,3,10,2.4962094873189926,0.0
23-5,SAR_GN,raw,4,79,24.066882371902462,18.0
23-5,SAR_GN,raw,5,237,88.21084225177765,65.0
23-5,SAR_GN,raw,6,378,164.52588310837746,106.99999999999999
23-5,SAR_GN,raw,7,577,290.6607936620712,220.0
23-5,SAR_GN,raw,8,606,343.3434798717499,261.0
23-5,SAR_GN,raw,9,622,394.60775846242905,291.0
23-5,SAR_GN,raw,10,696,487.5662768483162,369.99999999999994
23-5,SAR_GN,raw,11,768,588.9348856210709,433.0
23-5,SAR_GN,raw,12,977,815.7702254652977,614.0
23-5,SAR_GN,raw,13,1476,1333.461228966713,1053.0
23-5,SAR_GN,raw,14,16934,16781.76307785511,16042.0
23-5,SAR_GN,source_temperature,0,0,0.0,0.0
23-5,SAR_GN,source_temperature,1,0,0.0,0.0
23-5,SAR_GN,source_temperature,2,1,0.1964517737726905,0.0
23-5,SAR_GN,source_temperature,3,105,25.827043444376542,17.999999999999996
23-5,SAR_GN,source_temperature,4,443,134.97407112332567,116.99999999999999
23-5,SAR_GN,source_temperature,5,697,257.0111299614587,225.0
23-5,SAR_GN,source_temperature,6,854,371.0536669447899,370.0
23-5,SAR_GN,source_temperature,7,1033,517.7306550692764,501.0
23-5,SAR_GN,source_temperature,8,1075,608.5824771781104,617.0
23-5,SAR_GN,source_temperature,9,996,631.2968746166198,655.0
23-5,SAR_GN,source_temperature,10,1145,802.7694008863599,803.0
23-5,SAR_GN,source_temperature,11,1376,1057.4565642596142,1081.0
23-5,SAR_GN,source_temperature,12,2009,1679.2488841512404,1742.0
23-5,SAR_GN,source_temperature,13,3789,3426.4435150294657,3588.0
23-5,SAR_GN,source_temperature,14,9837,9517.195377709342,9757.0
23-5,T3A,raw,0,0,0.0,0.0
23-5,T3A,raw,1,0,0.0,0.0
23-5,T3A,raw,2,4,0.7818000465631483,0.0
23-5,T3A,raw,3,145,35.158580973744385,41.0
23-5,T3A,raw,4,485,147.32553547620773,153.99999999999997
23-5,T3A,raw,5,838,309.4974645972252,334.99999999999994
23-5,T3A,raw,6,1061,460.85621616244316,497.0
23-5,T3A,raw,7,1214,607.614749610424,651.0
23-5,T3A,raw,8,1242,702.5794897675514,788.0
23-5,T3A,raw,9,1295,821.0455626249313,927.0
23-5,T3A,raw,10,1340,938.8037102818489,1109.0
23-5,T3A,raw,11,1794,1379.1450828313828,1608.0
23-5,T3A,raw,12,2574,2151.1625447273254,2438.0
23-5,T3A,raw,13,4692,4239.455488264561,4621.0
23-5,T3A,raw,14,6676,6429.479232311249,6666.0
23-5,T3A,source_temperature,0,0,0.0,0.0
23-5,T3A,source_temperature,1,0,0.0,0.0
23-5,T3A,source_temperature,2,0,0.0,0.0
23-5,T3A,source_temperature,3,60,14.593944394627098,13.999999999999998
23-5,T3A,source_temperature,4,222,67.85304581152303,62.0
23-5,T3A,source_temperature,5,437,161.56472787211953,163.0
23-5,T3A,source_temperature,6,681,296.51282636717775,291.0
23-5,T3A,source_temperature,7,948,475.18358493570815,428.0
23-5,T3A,source_temperature,8,963,544.5953139741943,476.0
23-5,T3A,source_temperature,9,948,600.6804252204715,567.0
23-5,T3A,source_temperature,10,1044,732.9317094590574,680.0
23-5,T3A,source_temperature,11,1120,860.0635161063484,818.0
23-5,T3A,source_temperature,12,1587,1324.7361450229519,1317.0
23-5,T3A,source_temperature,13,2757,2492.860852402404,2530.0
23-5,T3A,source_temperature,14,12593,12327.135546085632,12489.0
23-6,EMB_STD,raw,0,0,0.0,0.0
23-6,EMB_STD,raw,1,0,0.0,0.0
23-6,EMB_STD,raw,2,0,0.0,0.0
23-6,EMB_STD,raw,3,5,1.2615419328212738,2.0
23-6,EMB_STD,raw,4,45,13.927743047475813,6.999999999999998
23-6,EMB_STD,raw,5,98,36.20928618311882,28.0
23-6,EMB_STD,raw,6,145,63.05732071399689,52.0
23-6,EMB_STD,raw,7,237,119.00658637285233,91.0
23-6,EMB_STD,raw,8,281,158.91561913490295,121.0
23-6,EMB_STD,raw,9,280,177.41599190235138,151.0
23-6,EMB_STD,raw,10,304,213.16349428892136,174.0
23-6,EMB_STD,raw,11,375,287.54449713230133,221.0
23-6,EMB_STD,raw,12,457,381.66658115386963,313.0
23-6,EMB_STD,raw,13,796,719.3804333806038,626.0
23-6,EMB_STD,raw,14,20337,20230.158686816692,20038.0
23-6,EMB_STD,source_temperature,0,0,0.0,0.0
23-6,EMB_STD,source_temperature,1,0,0.0,0.0
23-6,EMB_STD,source_temperature,2,0,0.0,0.0
23-6,EMB_STD,source_temperature,3,19,4.719819388064979,3.9999999999999996
23-6,EMB_STD,source_temperature,4,118,36.043912490387314,28.999999999999996
23-6,EMB_STD,source_temperature,5,189,69.57683782552873,72.0
23-6,EMB_STD,source_temperature,6,238,104.03253561507364,82.0
23-6,EMB_STD,source_temperature,7,390,195.4504954309568,191.0
23-6,EMB_STD,source_temperature,8,366,207.6357338064986,185.0
23-6,EMB_STD,source_temperature,9,416,263.4899074273942,254.0
23-6,EMB_STD,source_temperature,10,446,312.4426192289156,303.0
23-6,EMB_STD,source_temperature,11,574,440.44028407147715,441.0
23-6,EMB_STD,source_temperature,12,829,693.3490665906407,694.0
23-6,EMB_STD,source_temperature,13,1654,1498.4727543552626,1510.0
23-6,EMB_STD,source_temperature,14,18121,17816.520217309968,18059.0
23-6,P0,raw,0,0,0.0,0.0
23-6,P0,raw,1,0,0.0,0.0
23-6,P0,raw,2,0,0.0,0.0
23-6,P0,raw,3,4,0.9896951168775556,0.0
23-6,P0,raw,4,48,14.910701632499693,10.0
23-6,P0,raw,5,112,41.25300112366676,32.0
23-6,P0,raw,6,187,81.39731991291046,47.0
23-6,P0,raw,7,297,148.93580493330956,104.0
23-6,P0,raw,8,375,212.48560392856598,139.0
23-6,P0,raw,9,333,211.4718652367592,143.0
23-6,P0,raw,10,324,226.78991478681564,155.0
23-6,P0,raw,11,407,312.42039370536804,209.0
23-6,P0,raw,12,475,396.3314584493637,289.0
23-6,P0,raw,13,808,730.9817382693291,581.0
23-6,P0,raw,14,19990,19888.625594079494,19580.0
23-6,P0,source_temperature,0,0,0.0,0.0
23-6,P0,source_temperature,1,0,0.0,0.0
23-6,P0,source_temperature,2,0,0.0,0.0
23-6,P0,source_temperature,3,16,3.957539227865101,3.0
23-6,P0,source_temperature,4,136,41.12846089183139,36.0
23-6,P0,source_temperature,5,232,86.1577609814351,65.0
23-6,P0,source_temperature,6,320,139.42355823817863,94.99999999999999
23-6,P0,source_temperature,7,424,212.52654264638642,175.0
23-6,P0,source_temperature,8,438,248.19061392169692,208.0
23-6,P0,source_temperature,9,423,267.8292373819626,200.0
23-6,P0,source_temperature,10,451,315.85618046210664,259.0
23-6,P0,source_temperature,11,534,410.22073159608044,373.0
23-6,P0,source_temperature,12,798,666.9337547368232,615.0
23-6,P0,source_temperature,13,1340,1211.495816348924,1159.0
23-6,P0,source_temperature,14,18248,18004.94334937089,18101.0
23-6,P2,raw,0,0,0.0,0.0
23-6,P2,raw,1,0,0.0,0.0
23-6,P2,raw,2,0,0.0,0.0
23-6,P2,raw,3,3,0.70216429233551,0.0
23-6,P2,raw,4,19,6.035999566316604,6.0
23-6,P2,raw,5,41,15.285185396671295,5.999999999999999
23-6,P2,raw,6,89,38.76472753286362,28.0
23-6,P2,raw,7,173,87.13931065797806,57.0
23-6,P2,raw,8,252,142.66588801145554,99.0
23-6,P2,raw,9,217,137.13620740175247,88.0
23-6,P2,raw,10,237,165.55432921648026,112.0
23-6,P2,raw,11,281,215.46314013004303,124.0
23-6,P2,raw,12,324,270.5768294930458,185.0
23-6,P2,raw,13,512,462.84351778030396,320.0
23-6,P2,raw,14,21212,21161.38002616167,20530.0
23-6,P2,source_temperature,0,0,0.0,0.0
23-6,P2,source_temperature,1,0,0.0,0.0
23-6,P2,source_temperature,2,1,0.1965832486416131,0.0
23-6,P2,source_temperature,3,13,3.2561219535611117,3.9999999999999996
23-6,P2,source_temperature,4,70,21.51250431266794,17.0
23-6,P2,source_temperature,5,163,60.187342042918566,52.99999999999999
23-6,P2,source_temperature,6,247,107.59722255960433,81.0
23-6,P2,source_temperature,7,346,173.33448250267548,160.0
23-6,P2,source_temperature,8,320,181.29258584267404,138.0
23-6,P2,source_temperature,9,395,250.42166900532914,193.0
23-6,P2,source_temperature,10,355,249.22133631536062,222.0
23-6,P2,source_temperature,11,432,331.6638886050232,277.0
23-6,P2,source_temperature,12,590,492.7498508314709,440.0
23-6,P2,source_temperature,13,1075,972.8717225045147,893.0
23-6,P2,source_temperature,14,19353,19183.329833156975,19077.0
23-6,SAR_GN,raw,0,0,0.0,0.0
23-6,SAR_GN,raw,1,0,0.0,0.0
23-6,SAR_GN,raw,2,0,0.0,0.0
23-6,SAR_GN,raw,3,4,0.9896951168775556,0.0
23-6,SAR_GN,raw,4,48,14.910701632499693,10.0
23-6,SAR_GN,raw,5,112,41.25300112366676,32.0
23-6,SAR_GN,raw,6,187,81.39731991291046,47.0
23-6,SAR_GN,raw,7,297,148.93580493330956,104.0
23-6,SAR_GN,raw,8,375,212.48560392856598,139.0
23-6,SAR_GN,raw,9,333,211.4718652367592,143.0
23-6,SAR_GN,raw,10,324,226.78991478681564,155.0
23-6,SAR_GN,raw,11,407,312.42039370536804,209.0
23-6,SAR_GN,raw,12,475,396.3314584493637,289.0
23-6,SAR_GN,raw,13,808,730.9817382693291,581.0
23-6,SAR_GN,raw,14,19990,19888.625594079494,19580.0
23-6,SAR_GN,source_temperature,0,0,0.0,0.0
23-6,SAR_GN,source_temperature,1,0,0.0,0.0
23-6,SAR_GN,source_temperature,2,0,0.0,0.0
23-6,SAR_GN,source_temperature,3,16,3.9575355820785587,3.0
23-6,SAR_GN,source_temperature,4,136,41.12842515895523,36.0
23-6,SAR_GN,source_temperature,5,232,86.15751649421773,65.0
23-6,SAR_GN,source_temperature,6,320,139.42299260575194,94.99999999999999
23-6,SAR_GN,source_temperature,7,424,212.52575489108716,175.0
23-6,SAR_GN,source_temperature,8,438,248.18967617606768,208.0
23-6,SAR_GN,source_temperature,9,423,267.82824822180214,200.0
23-6,SAR_GN,source_temperature,10,451,315.85490112189694,259.0
23-6,SAR_GN,source_temperature,11,534,410.2192992128354,373.0
23-6,SAR_GN,source_temperature,12,798,666.9321271294066,615.0
23-6,SAR_GN,source_temperature,13,1340,1211.4935736799857,1159.0
23-6,SAR_GN,source_temperature,14,18248,18004.93510332672,18101.0
23-6,T3A,raw,0,0,0.0,0.0
23-6,T3A,raw,1,0,0.0,0.0
23-6,T3A,raw,2,0,0.0,0.0
23-6,T3A,raw,3,47,11.61631779372692,17.0
23-6,T3A,raw,4,189,57.74151447415352,62.0
23-6,T3A,raw,5,358,132.46102103590965,157.0
23-6,T3A,raw,6,525,229.12372347712514,250.99999999999997
23-6,T3A,raw,7,631,314.8279202580452,364.0
23-6,T3A,raw,8,695,394.3732343316078,501.0
23-6,T3A,raw,9,775,491.40721076726913,615.0
23-6,T3A,raw,10,1011,709.4722229838371,876.0
23-6,T3A,raw,11,1537,1182.1481401324272,1471.0
23-6,T3A,raw,12,2789,2334.479324579239,2758.0
23-6,T3A,raw,13,5086,4596.764604330063,5081.0
23-6,T3A,raw,14,9717,9372.155663907528,9717.0
23-6,T3A,source_temperature,0,0,0.0,0.0
23-6,T3A,source_temperature,1,0,0.0,0.0
23-6,T3A,source_temperature,2,0,0.0,0.0
23-6,T3A,source_temperature,3,2,0.5138187515047984,1.0
23-6,T3A,source_temperature,4,27,8.166284739097295,9.0
23-6,T3A,source_temperature,5,81,30.32213281476605,26.0
23-6,T3A,source_temperature,6,137,59.89632776260052,58.0
23-6,T3A,source_temperature,7,287,144.50442412614808,128.0
23-6,T3A,source_temperature,8,311,176.14497791462944,140.0
23-6,T3A,source_temperature,9,350,222.31647527634735,186.0
23-6,T3A,source_temperature,10,376,263.08965948239256,236.0
23-6,T3A,source_temperature,11,415,318.0397105658499,267.0
23-6,T3A,source_temperature,12,617,515.6436511352834,455.0
23-6,T3A,source_temperature,13,1046,945.7244877032349,862.0
23-6,T3A,source_temperature,14,19711,19572.08551849348,19502.0
23-7,EMB_STD,raw,0,0,0.0,0.0
23-7,EMB_STD,raw,1,0,0.0,0.0
23-7,EMB_STD,raw,2,0,0.0,0.0
23-7,EMB_STD,raw,3,1,0.2658348083496094,0.0
23-7,EMB_STD,raw,4,8,2.467924892902374,0.0
23-7,EMB_STD,raw,5,76,28.47014680504799,24.999999999999996
23-7,EMB_STD,raw,6,214,93.91645613312721,81.0
23-7,EMB_STD,raw,7,539,272.43669095635414,219.0
23-7,EMB_STD,raw,8,639,361.9037560224533,278.0
23-7,EMB_STD,raw,9,732,464.4264163374901,311.0
23-7,EMB_STD,raw,10,756,529.0213254094124,386.0
23-7,EMB_STD,raw,11,925,710.5474072098732,444.0
23-7,EMB_STD,raw,12,1118,934.415242254734,616.0
23-7,EMB_STD,raw,13,1722,1556.3851187825203,1065.0
23-7,EMB_STD,raw,14,16630,16466.608559966087,14483.0
23-7,EMB_STD,source_temperature,0,0,0.0,0.0
23-7,EMB_STD,source_temperature,1,0,0.0,0.0
23-7,EMB_STD,source_temperature,2,0,0.0,0.0
23-7,EMB_STD,source_temperature,3,7,1.8127936491885352,0.0
23-7,EMB_STD,source_temperature,4,55,17.098287681134984,18.0
23-7,EMB_STD,source_temperature,5,276,102.93478251181091,99.0
23-7,EMB_STD,source_temperature,6,624,273.0832864012458,249.0
23-7,EMB_STD,source_temperature,7,1033,518.1536586324569,453.0
23-7,EMB_STD,source_temperature,8,1150,651.4083603625684,535.0
23-7,EMB_STD,source_temperature,9,1103,699.6706067432643,557.0
23-7,EMB_STD,source_temperature,10,1242,868.9454238099254,724.0
23-7,EMB_STD,source_temperature,11,1468,1126.7882751436177,913.0
23-7,EMB_STD,source_temperature,12,1871,1564.7806528395536,1294.0
23-7,EMB_STD,source_temperature,13,3421,3096.4321195267253,2660.0
23-7,EMB_STD,source_temperature,14,11110,10790.328386853962,10406.0
23-7,P0,raw,0,0,0.0,0.0
23-7,P0,raw,1,0,0.0,0.0
23-7,P0,raw,2,0,0.0,0.0
23-7,P0,raw,3,0,0.0,0.0
23-7,P0,raw,4,23,7.053494721651076,7.0
23-7,P0,raw,5,88,33.16634586453437,33.0
23-7,P0,raw,6,221,96.45034143328667,72.99999999999999
23-7,P0,raw,7,523,263.5228301882744,190.0
23-7,P0,raw,8,695,393.8561305999756,280.0
23-7,P0,raw,9,651,413.28817600011826,271.0
23-7,P0,raw,10,742,519.487476348877,338.0
23-7,P0,raw,11,857,657.8922909498215,420.0
23-7,P0,raw,12,1082,902.668922662735,516.0
23-7,P0,raw,13,1692,1528.5138286948204,958.0
23-7,P0,raw,14,16786,16626.791186451912,14105.0
23-7,P0,source_temperature,0,0,0.0,0.0
23-7,P0,source_temperature,1,0,0.0,0.0
23-7,P0,source_temperature,2,0,0.0,0.0
23-7,P0,source_temperature,3,6,1.5402198700761764,2.0
23-7,P0,source_temperature,4,60,18.604230954844873,22.0
23-7,P0,source_temperature,5,223,82.93733098550706,69.99999999999999
23-7,P0,source_temperature,6,512,223.7950819733353,192.99999999999997
23-7,P0,source_temperature,7,900,451.06522028767745,359.0
23-7,P0,source_temperature,8,970,551.2978136176372,401.99999999999994
23-7,P0,source_temperature,9,996,630.7687745844866,487.0
23-7,P0,source_temperature,10,1090,765.1553111977976,534.0
23-7,P0,source_temperature,11,1269,975.7433042078679,683.0
23-7,P0,source_temperature,12,1647,1375.1537392577222,991.0
23-7,P0,source_temperature,13,2595,2346.2257426110705,1749.0
23-7,P0,source_temperature,14,13092,12813.924009760838,11699.0
23-7,P2,raw,0,0,0.0,0.0
23-7,P2,raw,1,0,0.0,0.0
23-7,P2,raw,2,0,0.0,0.0
23-7,P2,raw,3,0,0.0,0.0
23-7,P2,raw,4,7,2.082420766353607,0.0
23-7,P2,raw,5,36,13.630871534347532,14.0
23-7,P2,raw,6,105,46.08136290311813,39.0
23-7,P2,raw,7,387,195.7887708246708,143.0
23-7,P2,raw,8,468,264.57314878702164,218.0
23-7,P2,raw,9,554,351.6943537592888,265.0
23-7,P2,raw,10,570,399.0774604678154,277.0
23-7,P2,raw,11,692,530.5449222326279,347.0
23-7,P2,raw,12,856,715.9334297180176,442.0
23-7,P2,raw,13,1360,1229.3295912146568,721.0
23-7,P2,raw,14,18325,18195.3925268054,15414.0
23-7,P2,source_temperature,0,0,0.0,0.0
23-7,P2,source_temperature,1,0,0.0,0.0
23-7,P2,source_temperature,2,0,0.0,0.0
23-7,P2,source_temperature,3,6,1.4801584658417828,0.0
23-7,P2,source_temperature,4,23,7.135254749009041,6.999999999999999
23-7,P2,source_temperature,5,189,70.56786986100755,65.0
23-7,P2,source_temperature,6,378,165.87837017570288,170.0
23-7,P2,source_temperature,7,836,418.89976925781684,364.0
23-7,P2,source_temperature,8,925,524.2972956140611,441.0
23-7,P2,source_temperature,9,954,604.4547187930576,472.0
23-7,P2,source_temperature,10,1067,747.0954989134823,559.0
23-7,P2,source_temperature,11,1260,966.7164217583727,751.0
23-7,P2,source_temperature,12,1582,1320.9369193815933,1039.0
23-7,P2,source_temperature,13,2869,2594.5965986209835,2062.0
23-7,P2,source_temperature,14,13271,12996.053220481543,11950.0
23-7,SAR_GN,raw,0,0,0.0,0.0
23-7,SAR_GN,raw,1,0,0.0,0.0
23-7,SAR_GN,raw,2,0,0.0,0.0
23-7,SAR_GN,raw,3,0,0.0,0.0
23-7,SAR_GN,raw,4,23,7.053494721651076,7.0
23-7,SAR_GN,raw,5,88,33.16634586453437,33.0
23-7,SAR_GN,raw,6,221,96.45034143328667,72.99999999999999
23-7,SAR_GN,raw,7,523,263.5228301882744,190.0
23-7,SAR_GN,raw,8,695,393.8561305999756,280.0
23-7,SAR_GN,raw,9,651,413.28817600011826,271.0
23-7,SAR_GN,raw,10,742,519.487476348877,338.0
23-7,SAR_GN,raw,11,857,657.8922909498215,420.0
